model_name,test_101_accuracy_proportional_gap,test_101_top5_accuracy_proportional_gap,test_101_log_loss_proportional_gap,test_101_cross_entropy_loss_proportional_gap,test_101_uncertainty_rejection_auc_proportional_gap,test_101_f1_score_proportional_gap,test_101_recall_proportional_gap,test_101_cvar_risk_proportional_gap,test_101_roc_auc_proportional_gap,test_101_entropy_proportional_gap,test_101_precision_proportional_gap,test_10c1_accuracy_proportional_gap,test_10c1_top5_accuracy_proportional_gap,test_10c1_log_loss_proportional_gap,test_10c1_cross_entropy_loss_proportional_gap,test_10c1_uncertainty_rejection_auc_proportional_gap,test_10c1_f1_score_proportional_gap,test_10c1_recall_proportional_gap,test_10c1_cvar_risk_proportional_gap,test_10c1_roc_auc_proportional_gap,test_10c1_entropy_proportional_gap,test_10c1_precision_proportional_gap,test_10c2_accuracy_proportional_gap,test_10c2_top5_accuracy_proportional_gap,test_10c2_log_loss_proportional_gap,test_10c2_cross_entropy_loss_proportional_gap,test_10c2_uncertainty_rejection_auc_proportional_gap,test_10c2_f1_score_proportional_gap,test_10c2_recall_proportional_gap,test_10c2_cvar_risk_proportional_gap,test_10c2_roc_auc_proportional_gap,test_10c2_entropy_proportional_gap,test_10c2_precision_proportional_gap,test_10c3_accuracy_proportional_gap,test_10c3_top5_accuracy_proportional_gap,test_10c3_log_loss_proportional_gap,test_10c3_cross_entropy_loss_proportional_gap,test_10c3_uncertainty_rejection_auc_proportional_gap,test_10c3_f1_score_proportional_gap,test_10c3_recall_proportional_gap,test_10c3_cvar_risk_proportional_gap,test_10c3_roc_auc_proportional_gap,test_10c3_entropy_proportional_gap,test_10c3_precision_proportional_gap,test_10c4_accuracy_proportional_gap,test_10c4_top5_accuracy_proportional_gap,test_10c4_log_loss_proportional_gap,test_10c4_cross_entropy_loss_proportional_gap,test_10c4_uncertainty_rejection_auc_proportional_gap,test_10c4_f1_score_proportional_gap,test_10c4_recall_proportional_gap,test_10c4_cvar_risk_proportional_gap,test_10c4_roc_auc_proportional_gap,test_10c4_entropy_proportional_gap,test_10c4_precision_proportional_gap,test_10c5_accuracy_proportional_gap,test_10c5_top5_accuracy_proportional_gap,test_10c5_log_loss_proportional_gap,test_10c5_cross_entropy_loss_proportional_gap,test_10c5_uncertainty_rejection_auc_proportional_gap,test_10c5_f1_score_proportional_gap,test_10c5_recall_proportional_gap,test_10c5_cvar_risk_proportional_gap,test_10c5_roc_auc_proportional_gap,test_10c5_entropy_proportional_gap,test_10c5_precision_proportional_gap,fgsm_accuracy_proportional_gap,fgsm_top5_accuracy_proportional_gap,fgsm_log_loss_proportional_gap,fgsm_cross_entropy_loss_proportional_gap,fgsm_uncertainty_rejection_auc_proportional_gap,fgsm_f1_score_proportional_gap,fgsm_recall_proportional_gap,fgsm_cvar_risk_proportional_gap,fgsm_roc_auc_proportional_gap,fgsm_entropy_proportional_gap,fgsm_precision_proportional_gap,pgd_accuracy_proportional_gap,pgd_top5_accuracy_proportional_gap,pgd_log_loss_proportional_gap,pgd_cross_entropy_loss_proportional_gap,pgd_uncertainty_rejection_auc_proportional_gap,pgd_f1_score_proportional_gap,pgd_recall_proportional_gap,pgd_cvar_risk_proportional_gap,pgd_roc_auc_proportional_gap,pgd_entropy_proportional_gap,pgd_precision_proportional_gap,cw_accuracy_proportional_gap,cw_top5_accuracy_proportional_gap,cw_log_loss_proportional_gap,cw_cross_entropy_loss_proportional_gap,cw_uncertainty_rejection_auc_proportional_gap,cw_f1_score_proportional_gap,cw_recall_proportional_gap,cw_cvar_risk_proportional_gap,cw_roc_auc_proportional_gap,cw_entropy_proportional_gap,cw_precision_proportional_gap,deepfool_accuracy_proportional_gap,deepfool_top5_accuracy_proportional_gap,deepfool_log_loss_proportional_gap,deepfool_cross_entropy_loss_proportional_gap,deepfool_uncertainty_rejection_auc_proportional_gap,deepfool_f1_score_proportional_gap,deepfool_recall_proportional_gap,deepfool_cvar_risk_proportional_gap,deepfool_roc_auc_proportional_gap,deepfool_entropy_proportional_gap,deepfool_precision_proportional_gap,bim_accuracy_proportional_gap,bim_top5_accuracy_proportional_gap,bim_log_loss_proportional_gap,bim_cross_entropy_loss_proportional_gap,bim_uncertainty_rejection_auc_proportional_gap,bim_f1_score_proportional_gap,bim_recall_proportional_gap,bim_cvar_risk_proportional_gap,bim_roc_auc_proportional_gap,bim_entropy_proportional_gap,bim_precision_proportional_gap
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.23048642533936656,0.05581885202738288,0.33951233855193635,0.33951226,0.7283445203223368,0.22972887195887792,0.23048642533936656,0.33869785,0.06565140189134387,0.15380965,0.22054593691691093,0.05910633484162904,0.005968053361418335,0.0817182835015748,0.08171828,0.1470520308990665,0.05897654338885357,0.05910633484162885,0.08157267,0.014184592503750338,0.041290227,0.056183967739409424,0.11990950226244342,0.026856240126382273,0.18348485313142182,0.18348491,0.3173740394432507,0.11857674536516162,0.1199095022624436,0.18324366,0.03411864075489418,0.07808916,0.11150904343927771,0.16289592760181,0.046691241004037216,0.2735456162647201,0.27354556,0.4660007489770588,0.15988580592573023,0.16289592760181,0.27326408,0.05096985637724644,0.09917948,0.14532083609447932,0.2132352941176471,0.06494646305072843,0.3771572609799557,0.37715736,0.6534427559891304,0.2110977326772815,0.2132352941176471,0.37682173,0.07284770843178628,0.12056677,0.1945437181192075,0.2754524886877829,0.09215376513954715,0.5038718827305236,0.503872,0.8603118539057206,0.2736956531671612,0.27545248868778277,0.50334716,0.10021409822591563,0.14831646,0.2513902719358093,0.7799773755656108,0.21625416886080395,1.7899560058586204,1.7899561,3.1338852835890543,0.7810819362479217,0.7799773755656109,1.7825774,0.3152096275344088,0.03134759,0.7824171672208491,0.30203619909502266,0.04177637352992799,0.4658019762845997,0.46580192,1.06217423274085,0.30817961797733323,0.30203619909502266,0.46540278,0.08250430107291506,0.03481103,0.3109105870922803,0.9295814479638009,0.0,0.31149254802537546,0.31149256,2.8114024651267715,0.9270155326527416,0.9295814479638009,0.3056193,0.06452897295985012,0.22649539,0.9234197608362458,0.9451357466063348,0.0,0.29007303768197396,0.29007286,3.4307409210522843,0.9443693616306547,0.9451357466063348,0.2604492,0.05996896863647003,0.2711201,0.9434947302969957,0.2975113122171947,0.04142531156749166,0.4573030556148944,0.45730302,1.0459144345889726,0.30366978674893835,0.29751131221719457,0.45691812,0.08060295663302947,0.031757846,0.3062275137406664
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.23092890503373117,0.04320666319625193,0.45054989605416845,0.45054993,0.917686386843295,0.23167183668626434,0.2309289050337311,0.45028493,0.06311728393533514,0.19928493,0.23072555423933674,0.05241307732226252,0.003990976921742171,0.0787368608524668,0.078736976,0.1511812187481818,0.052369730574737726,0.05241307732226252,0.07865535,0.009981116378622545,0.056284517,0.04947959473254944,0.09937727036844832,0.01874023945861532,0.16877461425561546,0.16877462,0.29138696983777856,0.09826157481473792,0.09937727036844814,0.16864748,0.021563166550292223,0.10424992,0.08709434212101168,0.1359626362221068,0.028804442130834697,0.25592381756624366,0.2559239,0.44870747582675924,0.13456874968100044,0.13596263622210697,0.25577378,0.03266245593631865,0.12838553,0.11981058370032635,0.1868188894654904,0.04285962172479613,0.3704608083773934,0.3704609,0.6411117467387896,0.18604945974320924,0.18681888946549022,0.37029114,0.04783812788239134,0.14718382,0.16187587584203056,0.240788790866632,0.0648967551622419,0.5208427271605571,0.52084285,0.9045770538047953,0.24069106600494786,0.24078879086663219,0.5205668,0.07037902943923136,0.18283483,0.20759532449646614,0.5858847950181629,0.10133610966510503,1.4386757902580187,1.4386761,3.1334261235601004,0.5887484886246435,0.585884795018163,1.4373235,0.18636860471107844,0.055660207,0.591163915940392,0.16502335236118318,0.014055179593961548,0.3052240980368203,0.30522415,0.6559411621906425,0.16731662689254354,0.16502335236118318,0.30513784,0.03813117011608736,0.048076816,0.16903975027784118,0.7807472755578619,0.0,0.29546834503647507,0.29546827,2.500398128266589,0.7776458484184283,0.7807472755578619,0.2955179,0.04847124595887947,0.23471393,0.7729176759882995,0.9517384535547483,0.0,0.36461342271832586,0.3646136,4.695780005689755,0.9512104030406866,0.9517384535547483,0.33150533,0.06285474459115623,0.37895954,0.950120309293216,0.16294758692267777,0.014228700329689448,0.30261895417201345,0.302619,0.6509555280814762,0.16542555047826132,0.1629475869226776,0.30253357,0.03775205848373765,0.046999935,0.1672612329651106
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr001_sgd,0.20223880597014934,0.026047955839227192,0.44282329286607985,0.44282344,1.0227047253089006,0.20152624371241612,0.20223880597014904,0.44260472,0.04932202818515174,0.19533004,0.19165105389107293,0.05447761194029863,0.0044850784888735215,0.11634813667407604,0.11634815,0.21489940887989617,0.053003863774198225,0.05447761194029848,0.116278276,0.011683422421340784,0.07711948,0.04497001102391091,0.12761194029850748,0.016905295842677224,0.2719235590674207,0.27192372,0.5667430565900912,0.12446790034644449,0.12761194029850734,0.2718117,0.028324496003833348,0.14319707,0.10068693922037196,0.1843283582089553,0.03381059168535445,0.41019950522483006,0.41019967,0.8404145160917587,0.17812229014952033,0.184328358208955,0.4100514,0.04367974137418525,0.1833905,0.13745585817496886,0.25149253731343296,0.047610833189580745,0.5998077717262438,0.5998079,1.2026093125428345,0.24498751798488902,0.25149253731343285,0.5996731,0.06496296227605391,0.2023137,0.18997327666444186,0.3236318407960199,0.07314127997239951,0.8178542624226773,0.8178544,1.6237368213327983,0.31503919377899636,0.3236318407960199,0.81771517,0.09236415446548672,0.24099216,0.23536820521984858,0.5810945273631841,0.09591167845437285,1.6199196673411156,1.6199198,3.7982611263709467,0.5821064606096311,0.581094527363184,1.6192153,0.17633969455217885,0.06442428,0.5823176901145469,0.1559701492537314,0.01776781093669139,0.3297683367317404,0.3297684,0.7096317890494608,0.1583330651348598,0.15597014925373143,0.32973066,0.034658631009024686,0.05127063,0.16078924817280554,0.785323383084577,0.0,0.3800142739045754,0.38001433,3.2050102030346324,0.7780716717314851,0.7853233830845772,0.3800906,0.054621972638746984,0.32428327,0.7645772011582874,0.9796019900497511,0.00017250301880281007,0.5843026867061569,0.5843027,6.091689164603853,0.9792003939134442,0.9796019900497511,0.54785734,0.08341019763173085,0.47697505,0.978212014641139,0.15323383084577116,0.01776781093669139,0.3258773268914853,0.32587734,0.6995553777146813,0.15556773526432527,0.15323383084577102,0.3258403,0.03420195101452466,0.050455477,0.15792501398421313
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr0001_sgd,0.24005305039787797,0.04804701002419634,0.4063259507553062,0.40632585,0.9085880574658526,0.2412312529135519,0.2400530503978779,0.40589747,0.056834392242657024,0.16306628,0.23627017733728006,0.05649867374005302,0.008814379536813062,0.09037090173558425,0.09037087,0.14617039660920378,0.05975720945821249,0.05649867374005302,0.0902705,0.011794843597639595,0.056443494,0.05350478749153219,0.11856763925729445,0.02661596958174911,0.20307782800262553,0.20307773,0.3652700110663592,0.1230385753606867,0.11856763925729427,0.20293254,0.02618337620243187,0.09787997,0.10461851726665988,0.15331564986737392,0.04199792602834437,0.2959280921603465,0.295928,0.4763706008594893,0.15499666043723823,0.1533156498673741,0.2956847,0.039958908372352164,0.12667738,0.1291831210711071,0.19814323607427048,0.06481161424127203,0.4295484996039549,0.42954856,0.6829161062196778,0.2005988183277361,0.19814323607427048,0.42924947,0.06125757045014102,0.15634619,0.1754430349180799,0.26790450928381954,0.09073625993778087,0.5894056143766674,0.5894055,0.9325905467851506,0.26977370109285326,0.26790450928381965,0.5890899,0.08606474070749462,0.19376247,0.23229428843788755,0.7620689655172415,0.16730038022813687,1.9764496465658685,1.9764495,3.7890964447725306,0.766239408110104,0.7620689655172415,1.9729488,0.25814664502944673,0.023128638,0.7677417514966134,0.25941644562334215,0.03197372969236092,0.44692204444663514,0.446922,0.9490191935785333,0.2647911469205371,0.25941644562334215,0.4467978,0.05885357666555537,0.04080403,0.26572799630042265,0.9103448275862068,0.0,0.3708122630422231,0.3708122,3.375177616010901,0.9070599532425313,0.9103448275862068,0.37049383,0.06520262455860283,0.280375,0.8980343643713058,0.9676392572944298,0.00017283097131015485,0.42018634989745896,0.4201865,4.4560512566443675,0.9674433698808895,0.9676392572944298,0.3873413,0.07316133924197425,0.330271,0.9660228507562832,0.2559681697612731,0.030591081921880484,0.4401229297863541,0.44012287,0.9372576695377024,0.2614519032711254,0.25596816976127323,0.4400021,0.05787477450595635,0.03985056,0.26267904984720414
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lrscheduler_sgd,0.18216270843860533,0.045925414364640885,0.41295863305783853,0.41295853,0.831448159693737,0.18363851545235654,0.18216270843860533,0.4128665,0.04889479733943915,0.18723461,0.17464694135708023,0.0447195553309752,0.00949585635359115,0.09898863848446145,0.09898848,0.2018082897416144,0.04294798983395577,0.0447195553309752,0.09892503,0.011481503811171526,0.070881054,0.04004556710158411,0.11167256189994947,0.016229281767955853,0.22226834047926694,0.22226824,0.4397456250835097,0.1077338334671606,0.11167256189994947,0.2221817,0.024623250445402613,0.13698637,0.0955448087601585,0.1548762001010611,0.02607044198895028,0.33482886936893025,0.3348288,0.6652792988638463,0.150840135921225,0.15487620010106126,0.3347148,0.03755988587774117,0.16788487,0.1344149860645253,0.21450227387569476,0.0417817679558011,0.469036038303541,0.46903574,0.8776441905670489,0.21003676460630782,0.21450227387569476,0.46888727,0.05443565356865614,0.20024344,0.184388721142621,0.26124305204648807,0.06716160220994483,0.6278829382598342,0.62788266,1.1676086516702382,0.2579266882060192,0.2612430520464882,0.627695,0.07653701701199464,0.2570902,0.22473960898538026,0.6455280444669025,0.1168853591160221,1.854688067547458,1.8546878,3.878510966468465,0.6483822150364752,0.6455280444669025,1.853829,0.20315872562996504,0.016124126,0.6426864848377999,0.191510864072764,0.01950966850828733,0.3871274074867747,0.3871272,0.8076495547702629,0.19390774320958093,0.19151086407276383,0.38709083,0.04146882385175952,0.04372511,0.19112685981357916,0.8413340070742799,0.0,0.3904391468836563,0.3904389,3.3570925462083427,0.8382472237489808,0.8413340070742799,0.39048207,0.06158348209608508,0.3590081,0.8274146228857491,0.9818089944416372,0.0003453038674033919,0.5550498231705426,0.55504966,5.475383847158932,0.9814971688544247,0.9818089944416372,0.5203693,0.08283583014863737,0.45917892,0.979614709174421,0.18898433552299132,0.01864640883977902,0.3811716407065701,0.38117155,0.7939171613165489,0.1912049253276484,0.18898433552299132,0.3811359,0.04076441628658391,0.042774,0.1882925481805006
vgg_cifar_0.01_adam,0.14702900020279863,0.02297297297297303,0.8722578546736645,0.8725131,1.782882721283185,0.14887048055876567,0.14702900020279888,0.8859833,0.031045294225254216,0.43353334,0.13859865532169047,0.0782802676941797,0.00929054054054053,0.42165359659680385,0.4216536,0.7629915294137927,0.07757599132094964,0.07828026769417983,0.43087524,0.015099364669014707,0.2782884,0.07483271607057512,0.16507807746907313,0.023648648648648633,0.8869621020899682,0.8869619,1.8710805005959283,0.162395948752918,0.16507807746907338,0.9002013,0.0357698906105433,0.5656268,0.15132315889129014,0.23037923342121278,0.040371621621621674,1.256500607792632,1.2565572,2.83028412496879,0.22528262374142796,0.23037923342121275,1.2727884,0.05485580057516708,0.7998711,0.20378009613029566,0.3135266680186574,0.0701013513513514,1.8510485905670369,1.8510482,4.243799869903637,0.3066645875053564,0.31352666801865764,1.8715547,0.08492019297716316,0.96527797,0.2730753857436548,0.40316365848712227,0.11351351351351349,2.556903679728239,2.5584958,5.997013040282924,0.3960181301433862,0.40316365848712243,2.5840971,0.1260282232749705,1.2445095,0.33712992109693535,0.38693976880957204,0.045101351351351335,2.8158709611485,2.8197203,6.509547098900253,0.3922901720202521,0.38693976880957215,2.8472152,0.10290959460755007,0.37051985,0.3915276929954007,0.07949705941999598,0.003885135135135157,0.45164091781125393,0.45164073,0.8367903065312335,0.0808237311476424,0.0794970594199961,0.4615697,0.014306238895421425,0.10925355,0.08058979594032507,0.5962279456499696,0.0,0.6516849866323786,0.651685,6.0454603141599,0.5957735063101023,0.5962279456499696,0.66269046,0.04171355301474609,0.9589679,0.5850723559162553,0.9655242344352059,0.0,0.9865428818914298,0.986543,21.541785185983326,0.9655849501023372,0.9655242344352059,0.9416504,0.07835493523267502,1.8757377,0.9639398644070494,0.07929426079902648,0.0037162162162162568,0.4487828032115363,0.4487829,0.836848949624933,0.0806068609551425,0.07929426079902674,0.45920366,0.014192330861273727,0.10703388,0.08037222923582012
vgg_cifar_0.01_sgd,0.13171989684586383,0.012766672266084264,0.8442253926479966,0.8452543,1.9068508366101937,0.1327870175341088,0.13171989684586394,0.84719914,0.022288971031635785,0.51412135,0.12785768604212377,0.0771672287244594,0.009071056610112557,0.5461552015772482,0.54767036,1.088662040069944,0.07453467550049424,0.07716722872445939,0.54903734,0.014511781528401706,0.32292008,0.06390414242720997,0.1809164848244395,0.02183772887619682,1.2526658560558486,1.2548684,2.739935967615545,0.1728935901397973,0.18091648482443962,1.2564648,0.035511231103811096,0.590907,0.14162143361649573,0.26899424717317993,0.043843440282210634,2.0477259060667894,2.0576806,4.490964592153005,0.25606271654843904,0.2689942471731799,2.0605018,0.0603959174651162,0.76437503,0.2076037601181254,0.34417774251140637,0.07710398118595667,3.071225014141853,3.0913928,6.560883161853209,0.3261937582905649,0.3441777425114066,3.0961137,0.09301164282641455,0.83812404,0.25675155196659993,0.4352311049394961,0.12699479254157567,4.340623849135143,4.379658,9.169114629634786,0.4155185322514041,0.4352311049394961,4.386148,0.13806037324923956,1.0151502,0.3193733539801025,0.3979369172783177,0.03494036620191496,3.2265050430897984,3.229476,8.66075878346854,0.40238707326816275,0.3979369172783178,3.233939,0.09070742083811055,0.47129562,0.4020268248502516,0.06804205514778805,0.004535528305056222,0.44830264315424334,0.44830236,0.9151635961804386,0.06906011426968389,0.06804205514778817,0.4490644,0.010919415710833616,0.14072962,0.06815070352529186,0.6284467367585798,0.0,0.7541367998541847,0.7541367,8.174275872630918,0.6279906161439317,0.6284467367585796,0.75321484,0.047498104197441486,1.3003728,0.6252751557250417,0.9561594921642531,0.0,1.1028128401541917,1.1028128,26.293792130267363,0.9555329992189647,0.9561594921642531,1.0421581,0.08427271315489708,2.2408834,0.9544774635598092,0.06764530847054151,0.004535528305056222,0.44487961207447296,0.44487935,0.907491202226988,0.06865547007184257,0.06764530847054163,0.4453861,0.010831372824053762,0.13904831,0.0677582145808915
vgg_cifar_0.001_adam,0.14754739104944306,0.016294305392239205,1.0934246842174067,1.1030647,2.286248964018485,0.14996459033379747,0.14754739104944295,1.1031561,0.02647237022842796,0.56487095,0.14060400235027945,0.08364275942935316,0.010918864438098466,0.6004254712841376,0.6029441,1.0994845034411584,0.08242422474340659,0.08364275942935291,0.6029457,0.014106419743119748,0.3407107,0.07660596429520256,0.16650381082665627,0.01763816563077436,1.2409053322456376,1.2481196,2.591319766851488,0.16206764780282112,0.16650381082665616,1.2484238,0.03209775378921416,0.5914302,0.1406628986042204,0.2315810044948212,0.034268436082647326,1.8152143472354028,1.8230191,3.93893272371283,0.2246681797549069,0.2315810044948211,1.9656665,0.05021338807757041,0.849048,0.19524751788627678,0.31932773109243695,0.05879388543591468,2.6623961143677617,2.679228,5.883032135921973,0.3100220164009988,0.31932773109243684,2.8729582,0.07630119074721375,1.0627917,0.26085111103268244,0.4160641000586281,0.1085167142617168,3.9553403397765914,3.9993985,8.61088081547371,0.40726235233568925,0.416064100058628,4.2577643,0.11996978321790645,1.2500734,0.33145302032274687,0.41371897596247803,0.03981185956660505,4.161610524125283,4.23508,10.164468843388843,0.411720614955155,0.4137189759624778,4.2392116,0.10190819795285877,0.44025055,0.4072660680719967,0.08618331053351574,0.004367545775239342,0.6040535401947738,0.60527945,1.1866918044718897,0.0864082966603439,0.08618331053351562,0.6053046,0.012950809086197359,0.15713702,0.08533789103813479,0.6103185460230603,0.0,0.7692388287844798,0.7685038,8.855605291797342,0.6051430048510776,0.6103185460230605,0.7684982,0.048660417008545585,2.116366,0.5973672396432728,0.9562243502051984,0.0,0.975462806887391,0.9745307,30.47780293033439,0.954772642670099,0.9562243502051984,1.0195935,0.08783893691326373,3.4326055,0.9519226441427586,0.08579245651749078,0.004367545775239342,0.6019420783452655,0.6031316,1.183827860591124,0.08599639461650643,0.08579245651749065,0.6031552,0.012884326910825696,0.15449393,0.08503914708116259
vgg_cifar_0.001_sgd,0.19938432394032676,0.03721406623420973,-0.5916440991075864,-0.5916441,-1.0213423741520786,0.21755746245129637,0.1993843239403266,-0.59161,0.03637061915000487,-0.20471342,0.14529762250922576,0.14941984371300018,0.022533287811539793,-0.5200165304684505,-0.5200164,-0.829140766781232,0.1499816710311946,0.14941984371300018,-0.5200018,0.03127163414514241,-0.1126564,0.08371203562960948,0.2758702344304996,0.053772618641174566,-1.0280387682719307,-1.0280385,-1.6706965005645174,0.2725738719507016,0.2758702344304996,-1.0279926,0.06747075359899356,-0.18915074,0.15200489476654444,0.3516457494672034,0.08586548310003424,-1.400139168436962,-1.4001392,-2.167206901916905,0.3516971806641235,0.35164574946720334,-1.4000672,0.09329372610469784,-0.23213817,0.19127840962315065,0.40492540847738573,0.11454421304199386,-1.7392670379532553,-1.7392666,-2.6459840194208883,0.3990614240661284,0.40492540847738573,-1.7391603,0.12182679636107546,-0.24880607,0.22500339220199486,0.4941984371300024,0.15483100034141345,-2.1846313223461094,-2.1846309,-3.296849662237385,0.4903700379801984,0.4941984371300024,-2.184426,0.1598072698682861,-0.30264786,0.2845510025018841,0.42505327965901013,0.048310003414134536,-1.4006295657119474,-1.4006295,-3.0531339734733054,0.4430074830421486,0.42505327965901013,-1.4004527,0.10453206796716992,-0.12634008,0.3670713783038959,0.09448259531139001,0.004438374871970035,-0.23723251581665078,-0.2372325,-0.469165629628148,0.09660844086022884,0.09448259531139001,-0.23722234,0.01616122658320692,-0.05341072,0.07558722308977073,0.6341463414634146,0.0,-0.30325540025290354,-0.30325538,-2.4601782005769595,0.6561874583729826,0.6341463414634146,-0.30326402,0.03413907839424285,-0.26441672,0.6192481525733456,0.9618754439971584,0.0,-0.5086160365967136,-0.508616,-7.394159026503833,0.9606323532317541,0.9618754439971584,-0.4682916,0.06974167091502226,-0.5924424,0.9533062870171695,0.09353540137343117,0.004438374871970035,-0.23586542301732608,-0.23586544,-0.46524543753710085,0.0956837312765444,0.09353540137343117,-0.23585542,0.016050876368878593,-0.052935757,0.07477957810888489
vgg_cifar_scheduler_adam,0.13229104028863498,0.023432231962238707,-0.8603226666594448,-0.8675964,-1.9237828723892183,0.1329156238111428,0.13229104028863486,-0.9572504,0.027384242505637504,-0.5460052,0.12617192871880123,0.07436359991982357,0.014160485502360093,-0.45172955833408046,-0.451598,-0.8186606300434408,0.07429996539635893,0.07436359991982344,-0.52639043,0.014698908371930535,-0.32224023,0.07394800187370486,0.15754660252555622,0.028152393796358775,-0.9364582622951997,-0.93515474,-2.0149923408976305,0.1559141888200725,0.15754660252555597,-1.0351695,0.0334693508047378,-0.63225937,0.14861158510165925,0.21807977550611346,0.04383007417397168,-1.3903902732209379,-1.3899279,-3.1106813285688077,0.21366760717384461,0.21807977550611335,-1.5156568,0.05263945177135176,-0.8843016,0.19639915810344657,0.30607336139506924,0.07147673634524611,-2.0707339102879283,-2.0714588,-4.7116457388242665,0.2998733548680949,0.30607336139506897,-2.2325933,0.08337509615699888,-1.112832,0.27063751614828596,0.4042894367608739,0.11311530681051922,-2.918240349693188,-2.9353878,-7.080805835092694,0.39824729565087325,0.40428943676087375,-3.1458635,0.12484822373723464,-1.3944035,0.3505642378575433,0.39126077370214474,0.05276466621712747,-3.333316993484239,-3.3695827,-7.661505921445861,0.3942717222890299,0.3912607737021447,-3.3748834,0.10864990160332537,-0.408969,0.38643786888349185,0.0825816796953297,0.008091706001348625,-0.5399413362259169,-0.5414221,-1.039068670989085,0.08346401126969205,0.08258167969532959,-0.54162085,0.015146011941902949,-0.121191725,0.0818136901450708,0.565844858689116,0.0,-0.6730998637658937,-0.67213655,-6.382459016780979,0.567612998081261,0.5658448586891159,-0.67211634,0.04021381017686601,-1.2157619,0.5567763107980296,0.9565043094808579,0.0,-1.134198915689611,-1.1325758,-25.14604878375099,0.9566679699109064,0.9565043094808579,-1.1836696,0.08648307550522918,-2.4220295,0.9545275654581014,0.08318300260573266,0.008091706001348625,-0.5366928769123308,-0.5381798,-1.0376377017437042,0.08408390242005545,0.0831830026057324,-0.5383785,0.015021845269875794,-0.11915397,0.08251963497942545
vgg_cifar_scheduler_sgd,0.14729299363057333,0.016492763379333537,-0.9906373257351443,-0.99063677,-2.084434099309081,0.15003619512077002,0.14729299363057308,-0.9906369,0.024761423399014097,-0.41824245,0.13253333484478153,0.09932324840764338,0.009424436216762004,-0.6504885527424019,-0.65076864,-1.1662205408641977,0.09723239278391453,0.09932324840764326,-0.65134865,0.01618077645981562,-0.2810219,0.0821561132731031,0.1865047770700637,0.023897677549646532,-1.316425241410302,-1.3164244,-2.5731539942453323,0.18165239939556266,0.18650477707006358,-1.317644,0.036109900247830486,-0.52917105,0.1470470956650762,0.2635350318471338,0.040558734432850796,-1.9400961815340976,-1.94108,-3.8630891760433865,0.25539436730822224,0.26353503184713367,-1.9426314,0.05690744787390155,-0.73017097,0.20329262669674766,0.33678343949044587,0.07051497812184447,-2.7822970444090913,-2.7830875,-5.431802774657794,0.32516004641143925,0.3367834394904458,-2.7850802,0.08522372056114749,-0.81068695,0.25472673209304825,0.42296974522292996,0.12150790979468189,-3.8811616273813776,-3.8837354,-7.6190412204650935,0.40967674047498875,0.42296974522292985,-3.886337,0.12652723784757763,-0.97814953,0.3119605375036402,0.39729299363057324,0.030461124200605868,-2.988701380345598,-2.989389,-8.330037450927223,0.3980506772845351,0.39729299363057313,-2.9914868,0.0895853022909741,-0.43988118,0.3897421034846554,0.07523885350318478,0.002524402558061205,-0.4196986527479318,-0.4196987,-0.8830292730402971,0.07632439587499458,0.07523885350318466,-0.42044577,0.01080936606923086,-0.13216561,0.07573846823285142,0.62718949044586,0.0,-0.756212722696458,-0.75621265,-7.759134327285398,0.6210562109560889,0.6271894904458598,-0.756521,0.04568332459632821,-1.0075828,0.606604793607606,0.95203025477707,0.0,-1.1609730254974675,-1.160973,-24.91245419574264,0.950917675294214,0.95203025477707,-1.0952303,0.08141097305182,-1.7991762,0.9484825777091733,0.0744426751592357,0.002187815550319741,-0.41643125474636855,-0.4164313,-0.8747721672885839,0.07553525861184367,0.07444267515923557,-0.4171767,0.010719569074635421,-0.13050878,0.07489762255426542
